Image,URL,Text,Network,Date,Impressions,Interactions,Engagement
"https://media.licdn.com/dms/image/v2/D4E10AQGDe1yBP6AqSg/ads-video-thumbnail_720_1280/B4EZu1u5yUKYAg-/0/1768280533580?e=1773802800&v=beta&t=1DaHDxr39QaObXfcV6vIzylCCTMqn385ze00ZRYar3I","https://www.linkedin.com/feed/update/urn:li:ugcPost:7416706188035379200","Cada día se tiran en España toneladas de objetos que funcionan perfectamente

Esta mañana, en apenas una hora pedaleando por Valencia, encontré dos objetos en perfecto estado tirados en la calle: una silla de madera y un tendedero prácticamente nuevo.

No es un caso aislado. Es un problema sistémico: recursos desperdiciados, vertederos saturados, y vecinos que podrían aprovechar esos objetos sin saber que existen.

En Givore abordamos este reto conectando hallazgos con necesidades a través de tecnología. El proceso es inmediato: foto, geolocalización automática, y en menos de 20 segundos el objeto está visible para quien lo busque en la zona. Sin transacciones económicas. Economía circular en su forma más directa.

Lo llamamos reciclaje social: vecinos conectando sin conocerse para dar una segunda vida a lo que otros descartan.

¿Creéis que la digitalización puede ser clave para cambiar nuestros hábitos de consumo y descarte?

#EconomíaCircular #Sostenibilidad #Innovación #Valencia #Startups

Givore está disponible en la tienda Play y en web

https://lnkd.in/eGehxvjK

app.givore.com/es

track: Henny KG - Driving 3
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-13 06:02,"9","1","11.11"
"https://media.licdn.com/dms/image/v2/D4E10AQFoPkaebgzvlA/ads-video-thumbnail_720_1280/B4EZuwlRACKYAg-/0/1768194118036?e=1773802800&v=beta&t=5V1kbjB8cUSQmAP7Bx8QEgl5XoXf9XBDOwGs1FZAIgE","https://www.linkedin.com/feed/update/urn:li:ugcPost:7416343747929505792","En la economía circular, hasta el arte encuentra una segunda oportunidad

Hoy, paseando en bicicleta por Valencia, me encontré dos cuadros abandonados en la calle. Arte creado por alguien, esperando a que otra persona lo valorara.

En Givore convertimos estos hallazgos casuales en conexiones reales. El proceso es simple: foto, ubicación automática, y en veinte segundos el objeto está disponible para quien lo busque. Sin transacciones económicas. Solo dar y encontrar.

Lo interesante es el modelo: reciclaje social. Conectamos a personas que ni se conocen a través de objetos que merecen una segunda vida. No solo muebles o electrodomésticos, también arte, libros, plantas... cualquier cosa que alguien pueda aprovechar.

¿Creéis que este tipo de economía colaborativa puede escalar más allá de los nichos actuales?

#EconomíaCircular #Sostenibilidad #Innovación #Valencia #ImpactoSocial

track: Henny KG - Adventure 3
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-12 06:02,"8","1","12.5"
"https://media.licdn.com/dms/image/v2/D4E10AQHisbjS_r1PFg/ads-video-thumbnail_720_1280/B4EZurbsuKLUAg-/0/1768107724091?e=1773802800&v=beta&t=whFMUgkZ325rUJzM9r2o7ngkXj2Nr4tqwZrRcAEvfMQ","https://www.linkedin.com/feed/update/urn:li:ugcPost:7415981384953245696","20 segundos: el tiempo que cuesta darle una segunda vida a lo que otros descartan

Hoy crucé Valencia en bicicleta y encontré decenas de objetos útiles abandonados en la calle: muebles, sillas, tendederos. Todos en perfecto estado, todos destinados al vertedero.

Es un problema que se repite en todas las ciudades: objetos funcionales que acaban como residuos porque no existe un canal eficiente para conectarlos con quien los necesita. En Givore hemos reducido ese proceso a 20 segundos. Una foto, un título, publicar. La geolocalización hace el resto.

No se trata de compraventa. Se trata de optimizar recursos que ya existen en nuestras ciudades. Economía circular aplicada al día a día.

¿Cuántos recursos desperdiciamos simplemente por falta de conexión entre oferta y demanda?

#EconomíaCircular #Sostenibilidad #Innovación #Valencia #Startups

track: Henny KG - Simpler Times 3
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-11 06:02,"9","1","11.11"
"https://media.licdn.com/dms/image/v2/D4E10AQHCCAkxcuE4Mg/ads-video-thumbnail_720_1280/B4EZumSGgsMMAg-/0/1768021324444?e=1773802800&v=beta&t=LtJISwmOtybSLcUAe5EZC1TAaQfUHbD47h7XSM2G6rw","https://www.linkedin.com/feed/update/urn:li:ugcPost:7415618989655269376","Cada día se tiran muebles perfectos mientras familias los necesitan

Hoy encontré seis sillas y una mesa en perfecto estado tiradas en la calle. No es un caso aislado: es un problema sistémico de desconexión urbana.

Por un lado, personas que desechan objetos útiles. Por otro, familias que los necesitan. El problema no es la falta de recursos, sino la ausencia de canales para conectarlos.

En Givore estamos resolviendo esta brecha con tecnología. Nuestra app permite compartir hallazgos callejeros en menos de 20 segundos: foto, descripción y geolocalización automática. Sin transacciones económicas. Puro reciclaje social.

El resultado: menos residuos en vertederos, más recursos para quien los necesita, y comunidades más conectadas.

¿Creéis que la tecnología puede cambiar nuestra relación con el consumo y el desperdicio?

#EconomíaCircular #Sostenibilidad #Innovación #Valencia #ImpactoSocial

track: Henny KG - Oi Bouncy
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-10 06:02,"7","1","14.29"
"https://media.licdn.com/dms/image/v2/D4E10AQFG95Z8TKUs0Q/videocover-high/B4EZuhIeX4MABE-/0/1767934917211?e=1773802800&v=beta&t=sj0emwG2lL01b9sh3RztFaVXhEsu3MeYz0zCkZ3ZfOA","https://www.linkedin.com/feed/update/urn:li:ugcPost:7415256561268273153","España genera 1,5 millones de toneladas de muebles desechados al año. La mayoría aún sirven.

Hoy encontré una cómoda de madera tirada en la calle. Le faltaban las baldas, pero la estructura estaba perfecta. Con una pequeña reparación, alguien tendría un mueble de calidad.

Este es el problema que abordamos en Givore: toneladas de objetos útiles acaban en vertederos porque no existe un canal eficiente para conectar a quien descarta con quien necesita. Nuestra solución es simple - una plataforma de reciclaje social donde en menos de 20 segundos puedes compartir la ubicación de lo que encuentras.

No es compraventa. Es economía circular hiperlocal: conectar vecinos, reducir residuos, crear comunidad.

¿Creéis que la tecnología puede cambiar nuestra relación con el consumo y el descarte?

#EconomíaCircular #Sostenibilidad #Innovación #Valencia #ImpactoSocial

track: Henny KG - Vocoder 2
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-09 06:02,"19","1","5.26"
"https://media.licdn.com/dms/image/v2/D4E10AQEkxn_pir3Stg/ads-video-thumbnail_720_1280/B4EZub_ew9LAAg-/0/1767848675660?e=1773802800&v=beta&t=Sle7Vr7sGrGoEJSOOBhaiouei2ZszS48Ifvb8OU4RjU","https://www.linkedin.com/feed/update/urn:li:ugcPost:7414894912413925377","En España se desechan 1,2 millones de toneladas de electrodomésticos al año. Muchos aún funcionan.

Hoy encontré una secadora en perfecto estado tirada en una calle de Valencia. No es un caso aislado: cada día se abandonan electrodomésticos, muebles y objetos que todavía funcionan. Objetos que acaban en vertederos cuando podrían tener una segunda vida.

Este es el problema que abordamos con Givore. Nuestra plataforma de reciclaje social permite que cualquier persona suba lo que encuentra en la calle —con fotos y geolocalización automática— para que otros puedan aprovecharlo. El proceso completo lleva menos de 20 segundos.

No es compraventa. Es economía circular aplicada a la vida cotidiana: conectar a personas que ni se conocen para que los objetos útiles lleguen a quien los necesita en lugar de al contenedor.

La tecnología puede ser un catalizador del cambio de hábitos. ¿Qué otras soluciones conocéis que estén transformando la gestión de residuos urbanos?

#EconomíaCircular #Sostenibilidad #Innovación #Valencia #Startups

track: Henny KG - Unknown cave 3
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-08 06:05,"14","1","7.14"
"https://media.licdn.com/dms/image/v2/D4E10AQEQhcdkTixRjA/videocover-high/B4EZuW2QW6LUAw-/0/1767762379980?e=1773802800&v=beta&t=wJuFwxvAWIr2NQHozbA1XiT18WH7XCH_hP7Qb4gEscA","https://www.linkedin.com/feed/update/urn:li:ugcPost:7414532926840958976","¿Sabías que cada año se tiran millones de muebles que todavía funcionan perfectamente? La mayoría acaban en vertederos cuando podrían tener una segunda vida. En este vídeo te enseño cómo rescatar objetos de la calle y darles una nueva oportunidad en solo 23 segundos con Givore, la app de reciclaje social que conecta a personas que dan y encuentran cosas gratis.
Givore hace que sea súper fácil: solo tienes que sacar una foto, añadir la ubicación y publicar. Sin quedar con nadie, sin negociar precios, sin complicaciones. El que lo quiera, lo recoge. Así de simple. Es como hacer ""treasure hunting"" urbano: lo que para uno es basura, para otro puede ser exactamente lo que necesita.
La próxima vez que salgas a pasear, ve con los ojos bien abiertos. Si encuentras algo que merezca la pena, ya sabes: 23 segundos es todo lo que necesitas para evitar que acabe en un vertedero. Descarga Givore gratis y únete a la comunidad que le da una segunda vida a las cosas. 🌍✨

#Givore #SegundaVida #ReciclajeSocial #Sostenibilidad #ZeroWaste

track: Henny KG - Driving 3
source: https://lnkd.in/e5NS8-5M
license: CC0","linkedin",2026-01-07 06:06,"15","1","6.67"
"https://media.licdn.com/dms/image/v2/D4E10AQFNrVDC8Nlo6Q/videocover-high/B4EZuMifkeIgAw-/0/1767589421469?e=1773802800&v=beta&t=66ERzEhg5BaaB1gf-f_neLn-JWV8TvqN0zXVHDz6OfU","https://www.linkedin.com/feed/update/urn:li:ugcPost:7413807424660451328","CUBO de BOB ESPONJA a DECORACIÓN ELEGANTE | Upcycling con Givore

¿Sabías que ese objeto ""feo"" tirado en la calle podría ser el próximo tesoro de tu hogar? En este vídeo te mostramos cómo transformamos un cubo de basura con la cara de Bob Esponja —sí, lo encontramos abandonado en la calle— en una pieza de decoración cálida y elegante para el salón. Solo necesitamos creatividad, una pistola de silicona y tela de fibra natural.
Vivimos en un mundo donde tiramos las cosas a la primera de cambio, pero la realidad es que la mayoría tienen arreglo. Por eso usamos Givore, una app gratuita donde la comunidad comparte objetos que ya no quiere para que otros les den una segunda vida. Es inspiración pura y economía circular en acción.
Antes de tirar algo, pensadlo dos veces. Puede que estéis dejando escapar vuestro próximo proyecto DIY favorito. 🌱

#Givore #Upcycling #SegundaVida #DIY #EconomíaCircular

track: Henny KG - Bright Side source: soundcloud.com/henny-kg license: CC0","linkedin",2026-01-05 06:03,,"0",
"https://media.licdn.com/dms/image/v2/D4E10AQEpCzedT8vBmA/ads-video-thumbnail_720_1280/B4EZuHZFtNKMAo-/0/1767503060209?e=1773802800&v=beta&t=Md_0DHdUsDw8cbxWO4qevKV3ZHx9cDgIrPthz2ogBxs","https://www.linkedin.com/feed/update/urn:li:ugcPost:7413445327791230976","De río a jardín: pedaleando por el Turia 🚴‍♂️🌳

Nueve kilómetros de parque donde antes corría un río. El Jardín del Turia es una pasada, y hoy lo recorremos en bici mientras hacemos una pausa de nuestra búsqueda del tesoro por Valencia.
Givore, una app donde puedes encontrar cosas de segunda mano o incluso gratis. Reciclar, reutilizar y darle vida a cosas que otros ya no necesitan.
¿Sabías que cruzas 18 puentes si recorres todo el parque? Cuéntame en comentarios cuántos has cruzado tú.
📍 Valencia, España

Tags:
#Valencia #JardinDelTuria #TuriaGarden #CiclistasDeEspaña #BiciValencia #Givore #SegundaVida #SegundaMano #Sostenibilidad #Upcycling #ReciclajeSocial #ValenciaCity #RutasEnBici #ExplorandoEspaña #ViajarEnBici #SpainTravel #CyclingSpain #EcoFriendly #CosasGratis #Intercambio

track: Henny KG - Adventure 3
source: soundcloud.com/henny-kg
license: CC0","linkedin",2026-01-04 06:05,"4","1","25"
"https://media.licdn.com/dms/image/v2/D4E10AQHQ5e79P9T5Lw/ads-video-thumbnail_720_1280/B4EZuCPOJ4HoAg-/0/1767416587207?e=1773802800&v=beta&t=LirrkoFBr-xjme_5XO5oRaq-yYfNoEIajnODS1sL7n0","https://www.linkedin.com/feed/update/urn:li:ugcPost:7413082633573724160","Caza de tesoros en bici por Valencia 🔍

¿Sabías que el mejor tesoro a veces no es lo que encuentras, sino el camino que recorres? Hoy me lancé a pedalear por Valencia buscando objetos abandonados que merecen una segunda vida. Y aunque esta vez no pillé nada, el paseo mereció totalmente la pena. Uso Givore, una app donde la gente regala lo que ya no necesita, busca lo que otros ofrecen, y da nueva vida a las cosas. Es 100% gratis y superfácil de usar. Si tienes cosas en casa que ya no usas pero están en buen estado, ¿por qué tirarlas cuando alguien más las puede aprovechar? Descarga Givore y únete a la comunidad del reciclaje social. Porque a veces el tesoro es simplemente salir... y conectar con otros. 🌱

#Givore #ReciclajeCreativo #SegundaVida #ValenciaEnBici #CazaDeTesoros

track: Henny KG - Sunrise LOFI 3
source: https://lnkd.in/e5NS8-5M
license: CC0","linkedin",2026-01-03 06:03,"3","1","33.33"
"https://media.licdn.com/dms/image/v2/D4E10AQHTDP5zBAavjw/ads-video-thumbnail_720_1280/B4EZt9ThyFGcAg-/0/1767333830077?e=1773802800&v=beta&t=3fmlrEO52Nbr-fMkNQUD-xUkv-QLVHHjFzROmM4b1_Y","https://www.linkedin.com/feed/update/urn:li:ugcPost:7412735524181983232","Encontré estas sillas en la calle... y mira lo que hice con ellas 🪑 

¿Sabías que cada día se tiran muebles, ropa y electrodomésticos que todavía funcionan perfectamente? Es absurdo. Por eso uso Givore: una app gratuita de reciclaje social donde puedes compartir lo que encuentras en la calle o dar las cosas que ya no necesitas. Sin comprar, sin vender. Solo dar y encontrar.
Hoy me encontré unas sillas en perfecto estado tiradas en la calle. En menos de 20 segundos las publiqué en Givore y ahora alguien cerca puede recogerlas y darles una segunda vida. Así de fácil. Así de bonito.
Si tú también crees que antes de tirar hay que pensar si alguien más lo puede aprovechar, únete a la comunidad. Descarga Givore y empieza a formar parte del cambio. 🌍♻️

#Givore #ReciclajeSocial #SegundaVida #ConsumoResponsable #Valencia

track: Henny KG - Ambience 3
source: https://lnkd.in/e5NS8-5M
license: CC0","linkedin",2026-01-02 07:04,"1","1","100"
"https://media.licdn.com/dms/image/v2/D4E10AQGXX95SaebOsg/videocover-high/B4EZt4CcNxIQAw-/0/1767245467104?e=1773802800&v=beta&t=FktW41pRKOdXal4UDWj218kUodzPKiME148rMfyuuTY","https://www.linkedin.com/feed/update/urn:li:ugcPost:7412364808571879424","Todo esto me lo encontré en la calle 🛋️ ¡Valencia está llena de tesoros!

¿Sabías que cada día se tiran objetos en perfecto estado que podrían tener una segunda vida? En Valencia, como en muchas ciudades, las calles esconden verdaderos tesoros: sillas, mesas, muebles y mucho más esperando a que alguien les dé otra oportunidad.
Con Givore, puedes compartir esos hallazgos con tu comunidad. Si encuentras algo que no necesitas, súbelo a la app para que otra persona lo aproveche. Y si estás buscando algo en particular, quizás alguien cerca de ti lo tenga disponible. Así funciona el reciclaje social: conectando personas, reduciendo residuos y construyendo una comunidad más sostenible.
📲 Descarga Givore gratis y empieza a dar y encontrar tesoros en tu barrio.

#Givore #SegundaVida #ReciclajeSocial #Valencia #EconomíaCircular

track: Henny KG - Bright side
source: https://lnkd.in/e5NS8-5M
license: CC0","linkedin",2026-01-01 06:31,"3","2","66.67"
"https://i.ytimg.com/vi/L6EoGfNm6Wg/default.jpg","https://www.youtube.com/watch?v=L6EoGfNm6Wg","Reciclaje social en España: Blasco Ibáñez","youtube",2026-03-01 05:37,"591","20",
"https://i.ytimg.com/vi/NsmMlmQYZ_g/default.jpg","https://www.youtube.com/watch?v=NsmMlmQYZ_g","Reciclaje social en España: compartir lo que te sobra ♻️ #Shorts","youtube",2026-02-28 05:26,"2454","22",
"https://i.ytimg.com/vi/4IpLBKT2Rks/default.jpg","https://www.youtube.com/watch?v=4IpLBKT2Rks","Lavadora GRATIS en Valencia — así funciona el reciclaje social 🧺 #Shorts","youtube",2026-02-27 05:48,"15","2",
"https://i.ytimg.com/vi/86oxakzrVtI/default.jpg","https://www.youtube.com/watch?v=86oxakzrVtI","Encontramos esta tabla de planchar abandonada","youtube",2026-02-26 05:25,"529","5",
"https://i.ytimg.com/vi/dCKxeCdFA1g/default.jpg","https://www.youtube.com/watch?v=dCKxeCdFA1g","App de reciclaje social GRATIS - Givore 1.3 ya disponible ♻️ #Shorts","youtube",2026-02-25 05:37,"77","6",
"https://i.ytimg.com/vi/wtze9_XseBQ/default.jpg","https://www.youtube.com/watch?v=wtze9_XseBQ","Seis barrios en bici... y una trona CASI NUEVA tirada en la calle 🤯🚴‍♂️","youtube",2026-02-20 05:56,"485","5",
"https://i.ytimg.com/vi/Q04_1kGxB0A/default.jpg","https://www.youtube.com/watch?v=Q04_1kGxB0A","Cuanto tarda la calle en destrozar un mueble 🪑 La Petxina Valencia #Shorts","youtube",2026-02-19 05:19,"506","2",
"https://i.ytimg.com/vi/T99PLhdvDuA/default.jpg","https://www.youtube.com/watch?v=T99PLhdvDuA","Esto pasa cuando no compartes a tiempo en Valencia 🚲 #Shorts","youtube",2026-02-18 05:38,"708","9",
"https://i.ytimg.com/vi/ddJOBEyKJM8/default.jpg","https://www.youtube.com/watch?v=ddJOBEyKJM8","Encontre una silla de oficina en el centro de Valencia 🪑 #Shorts","youtube",2026-02-17 05:31,"731","7",
"https://i.ytimg.com/vi/GXlCuhAhasA/default.jpg","https://www.youtube.com/watch?v=GXlCuhAhasA","Seis barrios en bici... y una trona CASI NUEVA tirada en la calle 🤯🚴‍♂️","youtube",2026-02-16 06:04,"84","4",
"https://i.ytimg.com/vi/yb4F5wx_0Hg/default.jpg","https://www.youtube.com/watch?v=yb4F5wx_0Hg","Como configurar NOTIFICACIONES en Givore 🔔 #Shorts","youtube",2026-02-15 05:37,"91","2",
"https://i.ytimg.com/vi/jypjNcn8BKQ/default.jpg","https://www.youtube.com/watch?v=jypjNcn8BKQ","Como REGALAR cosas en Givore paso a paso 📱 #Shorts","youtube",2026-02-14 05:37,"144","4",
"https://i.ytimg.com/vi/nCjQGq4wavY/default.jpg","https://www.youtube.com/watch?v=nCjQGq4wavY","Encontre una colchoneta tirada en la calle | Alboraya 🏖️ #Shorts","youtube",2026-02-13 08:37,"485","5",
"https://i.ytimg.com/vi/hp_M44VU3RE/default.jpg","https://www.youtube.com/watch?v=hp_M44VU3RE","Lo que le pasa a las cosas abandonadas en la calle en HORAS 🖨️ #Shorts","youtube",2026-02-12 05:37,"601","8",
"https://i.ytimg.com/vi/kXNofSvTbRo/default.jpg","https://www.youtube.com/watch?v=kXNofSvTbRo","Nevera ABANDONADA en Valencia: le arrancaron el motor ❄️ #Shorts","youtube",2026-02-11 05:38,"560","3",
"https://i.ytimg.com/vi/5iaCeg3-8VU/default.jpg","https://www.youtube.com/watch?v=5iaCeg3-8VU","Encontré sillas y una escalera antigua en el Cabañal Valencia 🪜 #Shorts","youtube",2026-02-10 05:37,"582","13",
"https://i.ytimg.com/vi/WSfZhOYE4OI/default.jpg","https://www.youtube.com/watch?v=WSfZhOYE4OI","Encuentro 4 muebles en el Cabañal, Valencia 🪑 #Shorts","youtube",2026-02-09 05:38,"540","6",
"https://i.ytimg.com/vi/ITpkGrFzmtQ/default.jpg","https://www.youtube.com/watch?v=ITpkGrFzmtQ","La lluvia arruina lo que la calle no perdona 🌧️ Reciclaje social en Valencia #Shorts","youtube",2026-02-08 05:37,"582","8",
"https://i.ytimg.com/vi/zIg2kj_OczI/default.jpg","https://www.youtube.com/watch?v=zIg2kj_OczI","Electrodomésticos en Valencia: por qué el tiempo importa ⏰ #Shorts","youtube",2026-02-07 05:37,"572","8",
"https://i.ytimg.com/vi/J0f0BPpUx9Y/default.jpg","https://www.youtube.com/watch?v=J0f0BPpUx9Y","Tu casa tiene mas cosas que metros | Cuando el desorden te puede #Shorts","youtube",2026-02-06 06:01,"922","3",
"https://i.ytimg.com/vi/fLztC8jxuq4/default.jpg","https://www.youtube.com/watch?v=fLztC8jxuq4","Archivador de oficina en la calle - reciclaje social Valencia 🗄️ #Shorts","youtube",2026-02-05 06:01,"446","3",
"https://i.ytimg.com/vi/uTyO4qsdlfI/default.jpg","https://www.youtube.com/watch?v=uTyO4qsdlfI","Escritorio empapado vs silla salvada - Reciclaje social Valencia 🌧️ #Shorts","youtube",2026-02-04 06:01,"645","7",
"https://i.ytimg.com/vi/Trmv2atcrgY/default.jpg","https://www.youtube.com/watch?v=Trmv2atcrgY","Muebles tirados en 4 barrios de Valencia 🛋️ #Shorts","youtube",2026-02-03 06:01,"607","5",
"https://i.ytimg.com/vi/vc_yBvY7SK4/default.jpg","https://www.youtube.com/watch?v=vc_yBvY7SK4","Dia 1 buscando muebles GRATIS en la calle 🚲 Dar en vez de tirar #Shorts","youtube",2026-02-02 06:01,"692","10",
"https://i.ytimg.com/vi/avfWlF_uJdk/default.jpg","https://www.youtube.com/watch?v=avfWlF_uJdk","Sillas GRATIS en Valencia: lo que encuentro en bici por 3 barrios #Shorts","youtube",2026-02-01 06:02,"638","9",
"https://i.ytimg.com/vi/H3a81klSx5U/default.jpg","https://www.youtube.com/watch?v=H3a81klSx5U","Encontré una silla de oficina GRATIS en Valencia y alguien se la llevó 🪑 #Shorts","youtube",2026-01-31 06:01,"716","19",
"https://i.ytimg.com/vi/GdfmFlWnJG4/default.jpg","https://www.youtube.com/watch?v=GdfmFlWnJG4","Encontré muebles de madera GRATIS en Valencia lloviendo 🪑 #Shorts","youtube",2026-01-30 06:01,"625","8",
"https://i.ytimg.com/vi/2vwF2J9Ja00/default.jpg","https://www.youtube.com/watch?v=2vwF2J9Ja00","Gracias por formar parte de Givore 💚 La comunidad está creciendo #Shorts","youtube",2026-01-29 06:02,"395","5",
"https://i.ytimg.com/vi/678_Pm-8-b8/default.jpg","https://www.youtube.com/watch?v=678_Pm-8-b8","Ropa GRATIS en Valencia - Cómo compartirla con Givore 👕 #Shorts","youtube",2026-01-28 06:01,"603","4",
"https://i.ytimg.com/vi/cLQQiUlbZbE/default.jpg","https://www.youtube.com/watch?v=cLQQiUlbZbE","Encontré TODO ESTO tirado en Valencia 🚲 App para compartir  #Shorts","youtube",2026-01-27 06:02,"710","14",
"https://i.ytimg.com/vi/v-03TTuAX_0/default.jpg","https://www.youtube.com/watch?v=v-03TTuAX_0","Vecinos conectando sin conocerse en Valencia 🌱 #Shorts","youtube",2026-01-26 06:01,"625","5",
"https://i.ytimg.com/vi/PTbC1E8s4Fk/default.jpg","https://www.youtube.com/watch?v=PTbC1E8s4Fk","Cómo encontrar y compartir cosas GRATIS en Valencia 🚲 #Shorts","youtube",2026-01-25 06:01,"552","5",
"https://i.ytimg.com/vi/FxAmlxqYsDU/default.jpg","https://www.youtube.com/watch?v=FxAmlxqYsDU","Por qué compartir es mejor que tirar | Valencia #Shorts","youtube",2026-01-24 06:02,"570","6",
"https://i.ytimg.com/vi/MN4MhoHbrwA/default.jpg","https://www.youtube.com/watch?v=MN4MhoHbrwA","Reciclaje social en TODA España 🇪🇸 De Valencia al país #Shorts","youtube",2026-01-23 06:01,"535","1",
"https://i.ytimg.com/vi/0m02OkFL16c/default.jpg","https://www.youtube.com/watch?v=0m02OkFL16c","Lo que compartieron vecinos de Valencia AYER - Reciclaje Social 🪑 #Shorts","youtube",2026-01-22 06:01,"567","10",
"https://i.ytimg.com/vi/pETKQTY-Uqg/default.jpg","https://www.youtube.com/watch?v=pETKQTY-Uqg","Encontré un VENTILADOR y ESCRITORIO tirados en Valencia #Shorts","youtube",2026-01-21 06:01,"803","10",
"https://i.ytimg.com/vi/mBRdVwiCTVc/default.jpg","https://www.youtube.com/watch?v=mBRdVwiCTVc","Encontré un MUEBLE DE TELE tirado en Valencia 🛋️ #Shorts","youtube",2026-01-20 06:01,"664","10",
"https://i.ytimg.com/vi/hGzXhYA74Lk/default.jpg","https://www.youtube.com/watch?v=hGzXhYA74Lk","Lo que encontré en UNA SEMANA por Valencia 🛋️ #Shorts","youtube",2026-01-19 06:01,"962","16",
"https://i.ytimg.com/vi/FtHYCYx1e1w/default.jpg","https://www.youtube.com/watch?v=FtHYCYx1e1w","Encontré esto paseando en BICI por Valencia 🚲 #Shorts","youtube",2026-01-18 06:02,"1038","3",
"https://i.ytimg.com/vi/ZDd2UPFI-fM/default.jpg","https://www.youtube.com/watch?v=ZDd2UPFI-fM","Encontré un SOFÁ y una CÓMODA tirados en Valencia 🛋️ #Shorts","youtube",2026-01-17 06:02,"381","1",
"https://i.ytimg.com/vi/7JCYV0msH_c/default.jpg","https://www.youtube.com/watch?v=7JCYV0msH_c","¿Por qué la gente tira cosas así de buenas? 🛋️ Valencia me deja flipando","youtube",2026-01-16 06:03,"518","8",
"https://i.ytimg.com/vi/btviW9b1wg4/default.jpg","https://www.youtube.com/watch?v=btviW9b1wg4","Cómo ahorrar cientos de euros al mes en muebles GRATIS 🪞 #Shorts","youtube",2026-01-15 06:01,"504","8",
"https://i.ytimg.com/vi/N1jg8dnki9o/default.jpg","https://www.youtube.com/watch?v=N1jg8dnki9o","Seis barrios en bici... y una trona CASI NUEVA tirada en la calle 🤯🚴‍♂️","youtube",2026-01-14 06:04,"872","7",
"https://i.ytimg.com/vi/9lXrhO1ubJ4/default.jpg","https://www.youtube.com/watch?v=9lXrhO1ubJ4","Encontré esto TIRADO en las calles de Valencia 🚲 #Shorts","youtube",2026-01-13 06:02,"915","9",
"https://i.ytimg.com/vi/CfZp5FUWS94/default.jpg","https://www.youtube.com/watch?v=CfZp5FUWS94","Encontré CUADROS tirados en la calle en Valencia 🎨 #Shorts","youtube",2026-01-12 06:02,"98","0",
"https://i.ytimg.com/vi/ZRjnBDfvRvA/default.jpg","https://www.youtube.com/watch?v=ZRjnBDfvRvA","Encontré TODO ESTO tirado en las calles de Valencia 🚴‍♂️ #Shorts","youtube",2026-01-11 06:01,"1296","5",
"https://i.ytimg.com/vi/BVvU1Sfw1-A/default.jpg","https://www.youtube.com/watch?v=BVvU1Sfw1-A","Encontré un TESORO en las calles de Valencia 🪑✨ | Reciclaje social con Givore","youtube",2026-01-10 06:01,"842","16",
"https://i.ytimg.com/vi/_YEnCx5i53Q/default.jpg","https://www.youtube.com/watch?v=_YEnCx5i53Q","Encontré esta CÓMODA tirada en Valencia 🪵 #Shorts","youtube",2026-01-09 06:02,"601","7",
"https://i.ytimg.com/vi/_7zzNxUmE2A/default.jpg","https://www.youtube.com/watch?v=_7zzNxUmE2A","Encontré una SECADORA tirada en Valencia | Paseo de la Alameda 🔥","youtube",2026-01-08 06:02,"536","13",
"https://i.ytimg.com/vi/LNlpuhwlcGE/default.jpg","https://www.youtube.com/watch?v=LNlpuhwlcGE","Rescaté unas sillas de la basura en 23 segundos 🪑♻️ (y tú también puedes)","youtube",2026-01-07 06:07,"410","20",
"https://i.ytimg.com/vi/XondT6LeSfU/default.jpg","https://www.youtube.com/watch?v=XondT6LeSfU","Se me rompió la bici buscando tesoros en Valencia 🚲💔","youtube",2026-01-06 06:18,"791","7",
"https://i.ytimg.com/vi/FhILYCauy3g/default.jpg","https://www.youtube.com/watch?v=FhILYCauy3g","CUBO de BOB ESPONJA a DECORACIÓN ELEGANTE | Upcycling con Givore","youtube",2026-01-05 06:05,"1102","12",
"https://i.ytimg.com/vi/Xk368HZxyXo/default.jpg","https://www.youtube.com/watch?v=Xk368HZxyXo","De río a jardín: pedaleando por el Turia 🚴‍♂️🌳","youtube",2026-01-04 06:05,"897","23",
"https://i.ytimg.com/vi/2jRx6aFyLC4/default.jpg","https://www.youtube.com/watch?v=2jRx6aFyLC4","Caza de tesoros en bici por Valencia 🔍","youtube",2026-01-03 06:04,"683","3",
"https://i.ytimg.com/vi/a8TIRM4IAxs/default.jpg","https://www.youtube.com/watch?v=a8TIRM4IAxs","Encontré estas sillas en la calle... y mira lo que hice con ellas","youtube",2026-01-02 07:05,"892","39",
"https://i.ytimg.com/vi/9tMfbPcyQbw/default.jpg","https://www.youtube.com/watch?v=9tMfbPcyQbw","Todo esto me lo encontré en la calle 🛋️ ¡Valencia está llena de tesoros!","youtube",2026-01-01 06:32,"951","14",
"https://static.metricool.com/tkvideocovers/202603/5406108-7615631609542216992.jpeg","https://www.tiktok.com/@givore_app/video/7615631609542216992?utm_campaign=tt4d_open_api&utm_source=6853989043827376134","Hallazgos!! Givore está disponible en la tienda Play: play.google.com/store/apps/details?id=com.givore.app&hl=es_419 y en web: app.givore.com/es","tiktok",2026-03-10 15:20,"397","6",
